Date,ADRO.JK,ANTM.JK,ASII.JK,BBCA.JK,BBRI.JK,INDY.JK,KAEF.JK,PGAS.JK,SIDO.JK,TLKM.JK
2022-11-14,,,,,,,,,,
2022-11-15,0.0030498136225007855,0.01915520628683698,-0.01195219123505975,0.0057343475716793435,0.0,0.018385291766586764,-0.06734006734006737,-0.005518087063151489,0.006720430107526987,0.0
2022-11-16,0.016891891891891886,-0.06024096385542166,-0.007889200561009835,-0.022690249010937857,-0.013225058004640355,-0.003532182103610726,0.014440433212996373,0.0030826140567201676,-0.006675567423230944,0.0
2022-11-17,0.005647840531561421,-0.02717948717948715,0.020144901926135272,0.01452553875461371,0.033153068422290044,0.0035447026388342184,-0.017793594306049876,-0.003073140749846326,-0.006720430107526876,-0.0023160061760164607
2022-11-18,0.0,-0.007907221929362107,-0.01195219123505975,0.011383640417791385,-0.012744651797906181,0.0,0.0253623188405796,-0.002466091245376112,-0.006765899864682012,-0.007480010317255648
2022-11-21,0.02808060786257016,0.0,0.016129032258064502,-0.011255511719656552,-0.0043798985707699245,0.017660910518053408,-0.010600706713780883,0.0024721878862794533,0.02043596730245234,0.004937629937630028
2022-11-22,0.0025706940874035134,-0.012752391073326264,-0.015873015873015928,0.02006806712827136,0.0,0.0,-0.050000000000000044,0.045006165228113515,0.0,-0.0074993535040083215
2022-11-23,0.013461538461538414,0.020990312163616798,-0.0040322580645161255,-0.0028762080073631013,0.01736513081731883,0.0,-0.02631578947368418,0.007669616519174083,-0.006675567423230944,-0.007295466388744121
2022-11-24,0.0,-0.0026357406431206654,0.0,0.014076381677627703,0.010696404187528374,0.0034708831469341117,-0.0038610038610038533,-0.010538641686182681,0.0,0.014960629921259905
2022-11-25,-0.005376344086021501,-0.010042283298097199,-0.0038725576483013002,-0.0027306860848788084,0.006530060797117709,-0.013835511145272816,-0.007751937984496138,-0.010650887573964485,0.013440860215053752,0.0
2022-11-28,0.002861685214626375,-0.018152696209289942,0.007951934970843011,0.005590416428978839,0.014765100671140896,0.014029618082618933,-0.015625,-0.005382775119617267,0.0,-0.01241272304111718
2022-11-29,0.03741280913126199,0.02610114192495927,-0.028050490883590462,-0.005559337417744503,0.006172839506172867,0.010760953112989968,-0.023809523809523836,0.008418520745640423,0.0,0.0
