Date,ADRO.JK,ANTM.JK,ASII.JK,BBCA.JK,BBRI.JK,INDY.JK,KAEF.JK,PGAS.JK,SIDO.JK,TLKM.JK
2023-02-20,2876.67,2063.33,5625.0,8758.33,4873.33,2230.0,1045.0,1588.33,856.67,3800.0
2023-02-21,2846.67,2093.33,5591.67,8733.33,4840.0,2253.33,1043.33,1578.33,860.0,3846.67
2023-02-22,2866.67,2056.67,5608.33,8683.33,4766.67,2263.33,1058.33,1551.67,876.67,3843.33
2023-02-23,2906.67,2030.0,5641.67,8700.0,4780.0,2256.67,1060.0,1540.0,875.0,3943.33
2023-02-24,2910.0,2013.33,5733.33,8733.33,4786.67,2253.33,1060.0,1536.67,870.0,4010.0
2023-02-27,2930.0,2011.67,5766.67,8733.33,4793.33,2253.33,1058.33,1535.0,860.0,3960.0
2023-02-28,2980.0,2006.67,6158.33,8733.33,4710.0,2286.67,1051.67,1555.0,870.0,3910.0
2023-03-01,2980.0,1998.33,6125.0,8650.0,4723.33,2300.0,1118.33,1556.67,878.33,3943.33
2023-03-02,2996.67,2016.67,6133.33,8641.67,4760.0,2326.67,1108.33,1585.0,898.33,3896.67
2023-03-03,3056.67,2006.67,6075.0,8541.67,4763.33,2366.67,1066.67,1591.67,900.0,3896.67
2023-03-06,2943.33,1978.33,6083.33,8450.0,4790.0,2300.0,1050.0,1596.67,895.0,3900.0
2023-03-07,2873.33,1946.67,5975.0,8416.67,4820.0,2260.0,1043.33,1566.67,901.67,3880.0
2023-03-08,2883.33,1895.0,5925.0,8516.67,4836.67,2223.33,1030.0,1541.67,886.67,3910.0
2023-03-09,2916.67,1885.0,6008.33,8591.67,4830.0,2220.0,1028.33,1558.33,888.33,3976.67
2023-03-10,2870.0,1875.0,5958.33,8483.33,4816.67,2196.67,1031.67,1548.33,885.0,3986.67
2023-03-13,2896.67,1863.33,5916.67,8541.67,4823.33,2243.33,1023.33,1541.67,860.0,4046.67
2023-03-14,2816.67,1836.67,5816.67,8375.0,4730.0,2223.33,990.0,1491.67,846.67,4036.67
2023-03-15,2766.67,1848.33,5808.33,8375.0,4723.33,2156.67,1003.33,1438.33,848.33,4016.67
2023-03-16,2653.33,1806.67,5800.0,8300.0,4706.67,2046.67,986.67,1375.0,833.33,4030.0
2023-03-17,2736.67,1866.67,5875.0,8383.33,4850.0,2073.33,976.67,1381.67,831.67,4060.0
2023-03-20,2736.67,1901.67,5858.33,8416.67,4860.0,2073.33,963.33,1350.0,823.33,3993.33
2023-03-21,2716.67,1895.0,5900.0,8458.33,4886.67,2043.33,941.67,1351.67,826.67,4080.0
2023-03-24,2700.0,1906.67,5950.0,8758.33,4770.0,2050.0,936.67,1365.0,845.0,4083.33
2023-03-27,2696.67,1968.33,5908.33,8741.67,4750.0,2086.67,930.0,1381.67,855.0,4066.67
2023-03-28,2756.67,1991.67,5875.0,8716.67,4763.33,2213.33,920.0,1391.67,865.0,4060.0
2023-03-29,2863.33,2056.67,5950.0,8741.67,4800.0,2380.0,918.33,1401.67,865.0,4096.67
2023-03-30,2880.0,2073.33,5925.0,8841.67,4766.67,2396.67,948.33,1405.0,848.33,4086.67
2023-03-31,2893.33,2080.0,5983.33,8775.0,4730.0,2406.67,923.33,1388.33,861.67,4073.33
2023-04-03,2966.67,2090.0,6025.0,8791.67,4786.67,2453.33,920.0,1375.0,863.33,4083.33
2023-04-04,3046.67,2063.33,6008.33,8750.0,4800.0,2506.67,918.33,1385.0,850.0,4066.67
2023-04-05,3043.33,2106.67,6008.33,8750.0,4836.67,2526.67,913.33,1396.67,841.67,4133.33
2023-04-06,3053.33,2100.0,5950.0,8741.67,4840.0,2556.67,915.0,1375.0,831.67,4230.0
2023-04-10,3006.67,2043.33,5941.67,8766.67,4846.67,2496.67,906.67,1361.67,810.0,4263.33
2023-04-11,3023.33,2083.33,6033.33,8800.0,4866.67,2510.0,901.67,1375.0,825.0,4283.33
2023-04-12,2980.0,2116.67,6225.0,8875.0,4923.33,2530.0,901.67,1385.0,821.67,4306.67
2023-04-13,2973.33,2120.0,6233.33,8916.67,4970.0,2646.67,905.0,1385.0,818.33,4326.67
2023-04-14,2943.33,2126.67,6233.33,8983.33,5058.33,2656.67,903.33,1390.0,815.0,4340.0
2023-04-17,2890.0,2120.0,6233.33,8991.67,5008.33,2680.0,923.33,1405.0,815.0,4286.67
2023-04-18,2963.33,2103.33,6391.67,9108.33,4975.0,2756.67,910.0,1418.33,805.0,4260.0
2023-04-26,3083.33,2093.33,6633.33,9133.33,5035.0,2630.0,903.33,1438.33,813.33,4410.0
2023-04-27,3080.0,2093.33,6683.33,9133.33,5096.67,2593.33,901.67,1438.33,806.67,4356.67
2023-04-28,3116.67,2093.33,6725.0,9075.0,5158.33,2603.33,896.67,1435.0,790.0,4263.33
2023-05-02,3013.33,2063.33,6683.33,9016.67,5125.0,2480.0,895.0,1401.67,791.67,4180.0
2023-05-03,2973.33,2123.33,6633.33,8950.0,5125.0,2420.0,895.0,1386.67,801.67,4143.33
2023-05-04,2940.0,2130.0,6591.67,8966.67,5133.33,2346.67,888.33,1381.67,808.33,4160.0
2023-05-05,2806.67,2063.33,6150.0,9000.0,5200.0,2150.0,871.67,1368.33,803.33,4140.0
2023-05-08,2870.0,2066.67,6116.67,9008.33,5133.33,2126.67,861.67,1386.67,801.67,4093.33
2023-05-09,2886.67,2100.0,6241.67,8933.33,5091.67,2146.67,851.67,1411.67,800.0,4063.33
2023-05-10,2936.67,2096.67,6350.0,8925.0,5116.67,2173.33,853.33,1426.67,783.33,4100.0
2023-05-11,2836.67,2050.0,6258.33,8841.67,5141.67,2120.0,855.0,1415.0,768.33,4090.0
2023-05-12,2770.0,2006.67,6225.0,8800.0,5141.67,2090.0,846.67,1415.0,775.0,3993.33
2023-05-15,2693.33,1993.33,6291.67,8791.67,5116.67,2073.33,851.67,1410.0,775.0,3966.67
2023-05-16,2690.0,1975.0,6308.33,8741.67,5166.67,2036.67,851.67,1390.0,771.67,3980.0
2023-05-17,2596.67,1938.33,6316.67,8791.67,5208.33,1991.67,826.67,1383.33,770.0,3990.0
2023-05-19,2443.33,1948.33,6458.33,8941.67,5350.0,1895.0,803.33,1360.0,765.0,4016.67
2023-05-22,2453.33,1955.0,6558.33,9000.0,5408.33,1888.33,768.33,1360.0,766.67,4033.33
2023-05-23,2290.0,1951.67,6600.0,9100.0,5525.0,1920.0,763.33,1371.67,768.33,4050.0
2023-05-24,2260.0,1951.67,6616.67,9083.33,5550.0,1896.67,743.33,1370.0,776.67,4126.67
2023-05-25,2146.67,1950.0,6608.33,9083.33,5500.0,1861.67,735.0,1363.33,775.0,4153.33
2023-05-26,2113.33,1930.0,6575.0,9150.0,5541.67,1816.67,720.0,1348.33,768.33,4133.33
2023-05-29,2070.0,1925.0,6566.67,9158.33,5550.0,1756.67,720.0,1385.0,763.33,4163.33
2023-05-30,2106.67,1943.33,6533.33,9241.67,5533.33,1758.33,715.0,1423.33,763.33,4143.33
2023-05-31,2046.67,1911.67,6500.0,9141.67,5508.33,1726.67,715.0,1445.0,738.33,4080.0
2023-06-05,2116.67,1958.33,6775.0,9208.33,5483.33,1771.67,711.67,1450.0,723.33,4076.67
2023-06-06,2203.33,2008.33,6825.0,9133.33,5433.33,1865.0,723.33,1436.67,741.67,4090.0
2023-06-07,2170.0,2013.33,6775.0,9116.67,5408.33,1856.67,785.0,1430.0,740.0,4126.67
2023-06-08,2190.0,2003.33,6750.0,9108.33,5433.33,1903.33,791.67,1430.0,750.0,4156.67
2023-06-09,2196.67,1980.0,6766.67,9125.0,5416.67,1906.67,780.0,1430.0,756.67,4153.33
2023-06-12,2216.67,1990.0,6750.0,9133.33,5391.67,1906.67,785.0,1311.67,760.0,4036.67
2023-06-13,2193.33,2003.33,6775.0,9141.67,5500.0,1890.0,793.33,1308.33,758.33,4040.0
2023-06-14,2236.67,2030.0,6850.0,9083.33,5533.33,1956.67,781.67,1306.67,756.67,4010.0
2023-06-15,2283.33,2033.33,6866.67,9066.67,5500.0,1996.67,773.33,1310.0,750.0,4013.33
2023-06-16,2323.33,2046.67,6833.33,9041.67,5500.0,1996.67,780.0,1318.33,736.67,3986.67
2023-06-19,2270.0,2036.67,6841.67,9016.67,5500.0,1943.33,775.0,1315.0,730.0,3966.67
2023-06-20,2270.0,2023.33,6808.33,9016.67,5525.0,1931.67,826.67,1313.33,731.67,3976.67
2023-06-21,2266.67,2013.33,6883.33,9083.33,5550.0,1940.0,821.67,1306.67,726.67,3970.0
2023-06-22,2273.33,2026.67,6816.67,9083.33,5516.67,1938.33,806.67,1313.33,726.67,3956.67
2023-06-23,2246.67,2013.33,6766.67,9075.0,5425.0,1935.0,788.33,1305.0,733.33,3950.0
2023-06-26,2213.33,1953.33,6825.0,9075.0,5433.33,1910.0,781.67,1310.0,731.67,3973.33
2023-06-27,2233.33,1955.0,6800.0,9116.67,5450.0,1910.0,786.67,1308.33,735.0,4006.67
2023-07-03,2310.0,1970.0,6800.0,9058.33,5491.67,1941.67,791.67,1313.33,728.33,4000.0
2023-07-04,2333.33,1970.0,6766.67,9083.33,5458.33,1960.0,845.0,1333.33,725.0,3983.33
2023-07-05,2403.33,1978.33,6750.0,9050.0,5433.33,2043.33,848.33,1348.33,723.33,3970.0
2023-07-06,2440.0,2020.0,6783.33,9066.67,5433.33,2086.67,851.67,1358.33,728.33,3970.0
2023-07-07,2390.0,1990.0,6800.0,9050.0,5391.67,2036.67,851.67,1350.0,730.0,3963.33
2023-07-10,2403.33,1985.0,6791.67,9066.67,5433.33,2050.0,860.0,1355.0,731.67,3956.67
2023-07-11,2420.0,1993.33,6783.33,9050.0,5416.67,2053.33,865.0,1343.33,743.33,3973.33
